tic_id,period_days,duration_hours,depth_ppm,snr,odd_even_depth_ratio,secondary_snr,data_fraction_kept,score
148673433.0,3.769253850770154,2.0,-943.5148643202408,0.0001571238828076073,0.5461105804943038,0.09726913220505684,0.9999372017081135,0.9999999999960218
396740648.0,3.769253850770154,2.5,-2863.439022050351,0.0017341483614796416,0.61037346742755,0.05434473650480432,0.9998780859494056,0.9924492725877829
85293053.0,8.053510702140429,2.5,-390.22034847482075,2.2840788054571582e-05,0.9056054355739604,0.041101951733388216,0.9997113997113997,0.9918459095581411
254113311.0,4.070214042808562,1.5,-1943.5301854223299,0.0003512897910932413,0.9066059225512854,0.07194009641200001,0.9970204841713222,0.9861919344166016
371188886.0,9.127525505101021,3.0,-2642.409180759427,0.0009391228844665495,0.533764530281791,0.053576835738537935,0.9999367048547376,0.9800994251193
219850915.0,6.395279055811162,2.0,-827.5616488544006,8.081327735324447e-05,1.3258492776258801,0.041787555811302286,0.9998914341548149,0.978646009848628
356867115.0,6.100220044008801,2.0,-880.6354997596023,9.267450657070293e-05,1.8751946030099171,0.10533098496859312,0.9999457170774074,0.9760871340826531
34077285.0,6.389377875575115,2.5,-1533.5058234151386,0.00035274601656722136,0.9722818208175552,0.0498586622072525,0.9999427196700653,0.9737392231158191
230127302.0,4.30626125225045,2.0,-710.8155012932087,9.094656183816881e-05,0.5135662697639013,0.008561539459977492,0.9999433716518489,0.9727439975252109
407126408.0,11.110322064412882,2.5,-581.979116495065,2.5402476902728237e-05,1.1523770824866786,0.057308286570938394,0.9999302941586505,0.9700000570969665
158002130.0,9.694038807761553,2.5,-903.1667550520248,6.11782640573403e-05,1.2468521685062277,0.016016089295191632,0.9999457200238832,0.9696305419205802
232976128.0,13.075415083016603,2.5,-585.3421732005819,2.5696909479538503e-05,0.7572662348447179,0.02865090104618289,0.9999415478138882,0.9664927372325562
259377017.0,5.569113822764553,1.5,-2542.469205082716,0.00029088673464572725,,0.028339267354564903,0.9999229227686142,0.9662073150047202
280437559.0,1.821864372874575,1.5,-1059.7730622721333,0.00032682761256363764,0.7240708579369001,0.020293126146647703,1.0,0.965619336798533
154716798.0,12.632826565313062,2.5,-1958.836357880231,0.0002858594708330349,0.7396379070230078,0.06460115140546287,0.9999457200238832,0.9653697922668582
151724385.0,6.141528305661132,3.0,-1478.9087135868058,0.0002952680827216024,1.139997998599087,0.02103692124764984,1.0,0.9648843359416448
199444169.0,1.2140428085617123,1.5,-636.8708362401957,0.00015331848665614217,1.1705993393106822,0.05658018729381007,0.9997174143412222,0.9629398834076982
233087860.0,5.752050410082016,1.5,-642.5538057441855,3.5713721518403104e-05,0.6771714066102321,0.04278649402113045,1.0,0.9624938279267559
9348006.0,10.236947389477896,3.5,-3336.9647959237273,0.0011636424081449823,1.1342253045692938,0.019283370275923545,0.9997113997113997,0.9623703873819398
79748331.0,12.225645129025805,2.0,-848.6132818433862,4.212845337407864e-05,0.9031680181028422,0.14419752098204475,0.9998794527153276,0.9620278417090313
9006668.0,1.2730546109221845,1.5,-276.9550814265366,3.5820822698766424e-05,0.6796460176990012,0.044332536298709195,0.9998907103825136,0.961537350104031
50618703.0,1.5504100820164033,1.0,-617.8971479547353,7.425949422014091e-05,1.1552032728203485,0.04342241683340402,0.9998634532668806,0.9599371152267602
120826158.0,5.191438287657531,2.5,-499.6244843040314,2.795795803539976e-05,0.8991696322651903,0.04126513650062721,0.9998332777592531,0.9589877151034775
266980320.0,6.035307061412283,2.0,-1092.8700941361365,0.00014093507503354109,1.0180979418025893,0.02247515818065365,0.9999452744486401,0.9588137420729836
355867695.0,3.126025205041008,1.5,-879.9888451312609,0.00013551656432220376,0.5841990304192173,0.09458718814814317,1.0,0.9585582535337231
251848941.0,6.560512102420484,2.0,-1069.326328440459,0.00013321294981507846,1.124845706224694,0.1072018538943992,1.0,0.9567432270520897
76923707.0,4.530506101220244,2.5,-3014.373571122026,0.0016037580766382355,1.1331945889697517,0.08741818223154156,0.9980327868852459,0.9559715665917903
54962195.0,2.6008201640328066,1.5,-1394.274272120881,0.0003489481338887291,0.5520614954577219,0.0894787537569734,0.9999321389793703,0.955151532511313
229400092.0,4.141028205641128,2.0,-4727.951272305466,0.003163023537511224,0.9292332215322625,0.01221218994290186,0.9995147986414362,0.9547136961124875
37770169.0,12.196139227845569,3.0,-1464.1770654428317,0.00019294330310719036,0.7747786469528244,0.061843555208497124,1.0,0.9533171082089078
262530407.0,2.8545709141828364,1.0,-1123.7307364872604,0.00014458725295044998,0.6250703859314025,0.0275599534721525,0.9999453522050386,0.9532274669720019
466382581.0,5.380276055211042,1.0,-1198.5067815421046,0.00010773138790518107,1.4887710284245108,0.017384359062000854,0.9999240294765631,0.9523227578297421
58542531.0,3.0552110422084415,1.5,-667.4149191192772,7.750702532176049e-05,2.1173740053057992,0.04938154206154228,0.9997633976103159,0.9495381270042739
147950620.0,2.3116623324664936,1.5,-3205.8657012661333,0.002240511327012902,1.2077244930802067,0.04125885302357145,0.9995657601910655,0.949017461677408
154872375.0,8.024004800960192,2.0,-1583.9495535292274,0.0002935408540106763,0.42739593417227606,0.039493635069927216,0.9984799131378936,0.9488186048181888
368435330.0,3.6453290658131627,2.0,-568.1402549776739,5.664847780672989e-05,0.9085833914863922,0.08970815311372939,0.9994995621168522,0.9462679869279128
352682207.0,5.409781956391278,2.0,-3221.705222431414,0.001229957068018659,0.9925702547965644,0.1683506739027228,1.0,0.9448953721349451
299799658.0,4.117423484696939,1.0,-390.22017789002865,1.5836265872182664e-05,0.4360646441737333,0.06023150216718886,0.999890560875513,0.9443198790836675
428679607.0,2.67753550710142,1.5,-283.83241650176404,1.5105157623230786e-05,0.7139909203469055,0.040985959859348824,0.9997610228223205,0.94262196510755
440887364.0,8.590518103620724,2.5,-778.6035329103867,4.546675960954016e-05,0.9613599126159904,0.04777850708293575,0.9997436116571233,0.9422848056634203
428699140.0,1.9280856171234246,1.5,-1697.8507854314325,0.0007783282681893357,0.6968064186266463,0.024101242535785338,1.0,0.9418199846259608
142276270.0,12.53250650130026,3.5,-980.5913558181406,0.00010048295804249959,0.7991124765319733,0.007332156121275196,0.9998875393612235,0.9407744042314568
393940766.0,4.866873374674935,3.0,-2386.1874843033283,0.0010249003278442524,0.5298120873539091,0.056989692614314434,0.9998280900807976,0.9406998518457017
52368076.0,4.654430886177235,2.5,-524.1670576326334,6.126949626051728e-05,0.8906882591093117,0.04614811537696253,1.0,0.9399669447916202
172518755.0,3.208641728345669,1.5,-1645.535535368328,0.00036284348455343065,0.9174723756906531,0.03303581161214585,0.9998681608437706,0.9398184428871722
219015370.0,3.9167833566713344,2.0,-2132.5848471276145,0.0008186252634356959,1.2736178689220579,0.031303143810958015,1.0,0.9396185685457109
14336130.0,8.077115423084617,2.5,-261.3305418597151,1.0005020033923422e-05,0.673913043478561,0.013074943028566504,0.9998865376978499,0.9371184029487098
437011608.0,4.241348269653931,2.5,-465.5373849455847,4.063594814662003e-05,0.6727347105752584,0.05205598245394929,0.9996205893512078,0.9361529129395781
224297258.0,9.617323464692939,2.0,-636.1966049797074,2.428476721126235e-05,1.3656109695424608,0.10411557241194773,0.9998461064943059,0.9341600933032816
257605131.0,8.189237847569514,3.5,-807.6066693238625,0.00010174765104447571,3.705727452272051,0.039672852095912606,0.9990533504631821,0.9331847967005096
350293646.0,8.525605121024205,2.5,-3868.896542639803,0.000134715244118852,0.534506294554751,0.09953725659593025,0.9873334919124643,0.9328731771508381
99869022.0,3.674834966993399,2.0,-2702.4097098181605,0.0017417698501730947,1.0120875439674317,0.061834503563345695,0.9999438423092043,0.9324250805972554
367858035.0,15.695539107821563,3.0,-624.8848755888233,3.4557578034959844e-05,1.6497823506137148,0.038247571351166514,0.9998673036093418,0.9321267979422527
127530399.0,7.132926585317064,3.0,-6290.402630825949,0.0009100908009317465,,0.048953611136656285,0.9891462268182206,0.9317476559687148
193336820.0,5.008501700340068,1.5,-861.2048937021741,8.343831025536446e-05,1.3479525078752297,0.07081900871199197,1.0,0.9316462530757167
333473672.0,12.99869973994799,3.5,-652.2243579555925,4.466664437661142e-05,1.0679083566834464,0.040110068962030676,1.0,0.9314010097332669
401125028.0,5.17373474694939,1.5,-7327.395038074339,0.0046710924698276915,0.8510040624749879,0.06619769420556278,0.9996373745920464,0.9301749056028248
261867566.0,3.7397479495899177,2.0,-3426.726944592165,0.0004873119884409492,1.9411764705881893,0.04492331789725883,0.9879959466832957,0.930101817077462
4918918.0,3.8990798159631925,3.5,-1683.4844102179798,0.0009735201373700372,1.1056236481616708,0.03347346846432409,1.0,0.9294381876477202
342642208.0,8.602320464092818,3.0,-2285.3829378196583,0.0006972671855257078,0.39409162717219115,0.16196951322738265,0.9999490056093829,0.9290979816704003
394722182.0,3.5332066413282655,2.5,-3573.8437696992723,0.002841849942073573,1.0098762968874655,0.036125133667612615,0.9997381342062193,0.9283447832526946
376524552.0,3.716143228645729,2.0,-3914.256878970017,0.00093460582178841,0.5808670727338814,0.05471233426610834,0.9852959501557632,0.9267083190511815
351601843.0,1.8159631926385278,1.0,-815.3464884507015,0.00011966218132120021,0.5662598396765438,0.08089649145589511,1.0,0.9257141827403669
232982938.0,9.092118423684736,4.0,-1143.6204582426603,0.00023541619545200743,3.4629080118697098,0.01344101265986118,0.9999319635324534,0.9251667097670179
124573851.0,3.9462892578515705,2.0,-483.15639335121756,3.501601506542347e-05,0.451792090993083,0.0027290895829282288,1.0,0.9246215382170776
68007716.0,5.456991398279656,3.5,-2041.3617301894733,0.0008730195409745125,0.77201777372677,0.020436255564714834,1.0,0.9241580436106918
162802770.0,4.878675735147029,1.0,-2218.497271055652,0.0002953038085008826,1.3460475400773588,0.057857366755780605,0.9998706087856635,0.9239804068828816
422756130.0,3.1319263852770556,1.0,-958.1980939259345,0.00010925908687719198,2.081311650226503,0.06131818811310517,0.9999328768962277,0.9220340713038131
406941612.0,4.678035607121425,1.5,-1319.3376492932998,0.00015317736129016378,2.0219531515220326,0.03848669678366918,1.0,0.9218358742319652
282485660.0,6.306761352270454,3.0,-2025.0968889284175,0.0006766678725753466,1.8156207827259694,0.036685716734794614,1.0,0.9218193840471639
139285832.0,0.7773554710942188,1.5,-893.0123108919599,0.0004661217921379878,0.8523181925157897,0.017943616067449413,1.0,0.9216701572196466
296739893.0,5.097019403880776,1.0,-2678.9352661188036,0.00042701330252327397,0.6854110713219923,0.02379389944486655,0.9986146386515816,0.9216111525449439
70899085.0,4.05251050210042,1.5,-3180.526669485982,0.0012796423617569166,0.9015981874961946,0.08632320432092457,0.9997061070945747,0.9209248000137864
285048486.0,3.491898379675935,1.5,-4239.814966135297,0.0031547934312098815,1.1681275214528661,0.0030212497204832743,0.9998298548094374,0.9196883433053726
102840239.0,11.192938587717544,3.0,-706.0486612431029,4.4865424083886e-05,1.5869115364722983,0.21405317508835292,0.9998694090760692,0.9194767982378135
460984940.0,2.7955591118223646,2.0,-253.83853896375902,1.5464160927181394e-05,1.004981884058512,0.04393322599318324,0.999744832865527,0.918827032841861
192790476.0,14.37367473494699,2.5,-1339.7971595349445,7.808495464835889e-05,1.1628284138826017,0.021973690583690725,0.9985628054038517,0.9186864019938311
357501308.0,7.433886777355471,2.0,-838.358453749803,8.328712029139061e-05,1.383121897407625,0.21189874553541557,0.9994508813354566,0.9183115946498808
158025009.0,1.0724144828965794,1.5,-259.0178522931765,3.0022885893439977e-05,0.9610178668114634,0.0361520744941488,0.9999351533622982,0.9180087329144141
353475866.0,1.76875375075015,1.5,-587.5506426431126,9.942213820905637e-05,2.144709897610431,0.01844888090108703,0.9999398025523718,0.9176029844021235
288735205.0,3.4741948389677937,2.0,-4520.011781822674,0.00025538133134769727,1.3680723659063667,0.02483454759664871,0.9794821690278456,0.9166244593557928
219016883.0,4.872774554910982,1.5,-1738.1708371730012,0.00022055036372150454,1.0935457382164033,0.07941925008890272,1.0,0.9158597953698712
417646390.0,3.79875975195039,3.0,-3706.025094997864,0.0036946133192788063,1.0086114707041367,0.029618053149778164,0.99988058275615,0.9152345097419622
219854185.0,3.9462892578515705,4.5,-2406.1919569766274,0.0022058984585850436,0.8720905628437271,0.020441529340418686,0.9997996527314011,0.914976781839195
88902249.0,7.71124224844969,3.5,-1644.8294696318242,0.00042611057750666597,0.9257053146789553,0.12345136206577052,0.9999405646359584,0.914146210987884
71431780.0,13.706841368273654,3.5,-358.789707592617,1.3516655698811535e-05,0.577962577962578,0.018822889721324804,0.9996029044701611,0.9138961489882812
361711730.0,10.242848569713942,2.0,-4669.0879116903325,0.0012535219608078355,0.7200055758693452,0.006919472803750003,0.9996388587937883,0.9131475289800609
467331291.0,3.320764152830566,2.0,-629.8047980217711,7.139773505002391e-05,1.84508058696189,0.055091330933266916,1.0,0.9124058360082209
139375960.0,5.333066613322664,5.5,-1565.045312302304,0.0005376360190882919,0.5029437161472532,0.06272017623279891,0.9998450813323005,0.9116096064329219
258920431.0,5.976295259051811,4.0,-1507.7089982373195,0.0006819559270097345,0.595317992968919,0.015264971318319486,1.0,0.9112081530073494
183120439.0,2.2585517103420685,1.0,-3513.3641475178883,0.001635543911380993,1.442535176192289,0.06002871336051095,0.9998751716389964,0.9111813150093566
90850770.0,8.006301260252052,4.0,-2267.06643974286,0.0009251262435975061,1.4462261542716517,0.06309183440024389,1.0,0.9104690106458814
232967440.0,7.062112422484497,2.0,-3799.474833018241,0.001198188747559336,1.2419433859553535,0.164010556532957,0.9958221098345336,0.9103871917275655
317597583.0,12.060412082416484,1.5,-683.7838270771156,2.1040214497750198e-05,0.7255985267033089,0.09320988171143646,0.9997873999007866,0.9103226634394415
461591646.0,3.7220444088817763,3.0,-1720.071914892954,0.0008964701598982647,0.35808736717834855,0.007126115127331571,1.0,0.9097500569490775
29857954.0,9.475695139027806,4.5,-1705.7820212276042,0.00039280846103234964,0.48966505733253446,0.00974519403835436,1.0,0.9094668912353714
289661991.0,2.9017803560712143,1.0,-2650.7494533083027,0.000843176719705712,0.8896712112483943,0.07121241186836294,1.0,0.9093156216109612
201186294.0,0.9897979595919184,1.0,-1203.923086882099,0.00042903151654180566,0.8131558740721392,0.001831646041077492,0.99992968640135,0.9085945405228065
8260536.0,10.596919383876775,3.5,-1638.3840005586806,0.0002603773069288067,1.7599859599860912,0.01354325965592715,0.9964532146772426,0.9084278757096875
27064468.0,11.039507901580317,3.5,-753.8494103420994,5.967033801467875e-05,3.592644978782812,0.03488137823604588,0.9999394196401526,0.9074912890818492
